,milage,accident,clean_title,price,horsepower,price_group,fuel_type_diesel,fuel_type_e85 flex fuel,fuel_type_electric,fuel_type_gasoline,fuel_type_hybrid,fuel_type_hydrogen,fuel_type_plug-in hybrid,transmission_category_automatic,transmission_category_manual
1496,-0.6035118784791893,False,False,46998.0,-0.4956550740577927,2,False,False,False,True,False,False,False,True,False
1497,0.07463526913652402,False,False,14990.0,-1.0151751445486887,2,False,False,False,True,False,False,False,False,True
1498,-1.1018042549517069,False,True,22000.0,-1.529711809087634,1,False,False,False,True,False,False,False,False,True
1499,-0.7375510131838027,False,True,67800.0,0.32785275950211734,1,False,False,False,True,False,False,False,True,False
1500,0.46274293318236775,False,True,8900.0,-0.430870796682429,2,False,False,False,True,False,False,False,True,False
1501,1.1840552258724482,False,True,7500.0,-0.5006384800097436,2,False,False,False,True,False,False,False,True,False
1502,-0.20063719111843054,True,True,21995.0,-0.04116845123985718,2,False,False,False,True,False,False,False,True,False
1503,-0.43842413065090846,False,True,20784.0,-1.1198266695396608,2,False,False,False,True,False,False,False,False,True
1504,0.9947344141427682,False,False,20000.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
1505,0.0954605584267888,False,True,31450.0,0.9732038302797774,2,False,False,False,True,False,False,False,True,False
1506,0.0859945178403048,True,True,24200.0,0.6766911761386903,2,False,False,False,True,False,False,False,True,False
1507,1.221919388218384,False,True,11000.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
1509,-0.9268718249134825,False,True,42000.0,0.022619144945115948,1,False,False,False,True,False,False,False,True,False
1510,-0.48196791734873484,True,True,15999.0,-0.2390096675323138,2,False,False,False,True,False,False,False,True,False
1511,-1.1895733832695863,False,False,56998.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
1512,0.7296852777212164,False,True,19500.0,1.5923920198096946,2,False,False,False,True,False,False,False,True,False
1513,-1.019449701849296,False,False,27450.0,-0.8743939264060716,1,False,False,False,True,False,False,False,True,False
1515,-1.1084115512810726,True,True,77430.0,-0.11691622170951327,1,False,False,False,True,False,False,False,True,False
1516,-0.3562399662790544,False,False,43666.0,1.2465436467442923,1,False,False,False,True,False,False,False,True,False
1517,-1.0641294134175006,False,True,70250.0,0.8947151865365486,1,False,False,False,True,False,False,False,True,False
1518,1.108326901180576,False,True,9000.0,-0.9366865008054599,1,False,False,False,True,False,False,False,True,False
1519,0.19485398458487074,False,True,21000.0,1.5923920198096946,2,False,False,False,True,False,False,False,True,False
1520,-0.7590767894774673,False,True,35000.0,-0.34366119252328575,1,False,False,False,True,False,False,False,True,False
1522,-1.273177453729413,False,True,89000.0,2.141812526012297,1,False,False,False,True,False,False,False,True,False
1523,-0.8911659198212649,False,False,32999.0,-0.04116845123985718,1,False,False,False,True,False,False,False,True,False
1524,-0.42038185729307,False,True,24995.0,-0.6140109654166298,2,False,False,False,False,False,False,True,True,False
1525,1.4491043622939999,False,True,18400.0,-0.14307910295725623,1,False,False,False,True,False,False,False,True,False
1526,0.16480877176337055,False,True,20500.0,0.06622394702468758,1,True,False,False,False,False,False,False,True,False
1527,-0.11657875071045266,False,False,20150.0,-0.05586949879811298,1,False,False,False,True,False,False,False,True,False
1528,-0.601277892900779,False,True,8750.0,-2.0878532757061508,0,False,False,False,True,False,False,False,True,False
1529,-0.7659491349432547,False,True,22500.0,-0.430870796682429,2,False,False,False,True,False,False,False,True,False
1530,1.7898818234074236,False,True,11500.0,-1.4163393236807478,1,False,False,False,True,False,False,False,True,False
1531,0.19580058864351915,False,True,28500.0,0.8423894240410625,2,False,False,False,True,False,False,False,False,True
1532,-0.235850862100151,False,True,19250.0,-0.13435814254134193,2,False,False,False,True,False,False,False,True,False
1533,-1.0499303525377746,True,True,65999.0,-0.02098565713445568,1,False,False,False,True,False,False,False,True,False
1534,0.0590920304935173,False,True,42250.0,1.7493693072961525,2,False,False,True,False,False,False,False,True,False
1535,0.7486173588941843,True,True,17500.0,-0.9802913028850315,1,False,False,False,True,False,False,False,True,False
1536,-0.46960526834278676,False,False,38998.0,-0.11691622170951327,1,False,False,False,True,False,False,False,True,False
1537,2.3916001593278655,True,True,10000.0,-0.5180804008415723,2,False,False,False,True,False,False,False,True,False
1538,1.0515306576616723,True,True,18000.0,-0.09947430087768461,2,False,False,False,True,False,False,False,True,False
1539,1.1840552258724482,True,True,7000.0,-0.4657546383460863,1,False,False,False,True,False,False,False,True,False
1540,1.4367227812068788,True,True,3000.0,-1.4425022049284908,0,False,False,False,True,False,False,False,False,True
1541,0.8520811825044544,False,True,11995.0,-0.6750576883280301,2,False,False,False,True,False,False,False,True,False
1542,-1.1801641389266213,False,True,28196.0,-0.29133543002779977,1,False,False,False,True,False,False,False,True,False
1543,1.3217482522434443,False,True,11000.0,-0.9279655403895456,2,False,False,False,True,False,False,False,True,False
1545,0.06289737880928387,False,True,35700.0,-0.08203238004585596,2,False,False,False,False,True,False,False,True,False
1546,-0.235850862100151,False,True,37900.0,0.32785275950211734,1,False,False,False,True,False,False,False,True,False
1547,-0.8388187153780085,False,True,84500.0,0.8598313448728913,2,False,False,False,True,False,False,False,True,False
1548,1.6005610116777438,True,True,8500.0,-0.11691622170951327,2,False,False,False,True,False,False,False,True,False
1549,-0.8351648237116256,False,False,36999.0,-0.4956550740577927,2,False,False,False,True,False,False,False,True,False
1550,0.3717174869027377,True,True,19500.0,-0.5355223216734009,1,False,False,False,True,False,False,False,True,False
1551,0.4386045296868336,False,True,5500.0,-0.9366865008054599,1,False,False,False,True,False,False,False,True,False
1552,-0.4370420887252818,False,True,36000.0,-0.06459045921402731,1,False,False,False,True,False,False,False,True,False
1553,-0.7848812161162226,False,True,37000.0,-0.5442432820893153,2,False,False,False,True,False,False,False,True,False
1554,-0.8840853214625749,False,True,55500.0,0.746458859466005,2,False,False,True,False,False,False,False,True,False
1555,-0.536833088587996,False,False,51798.0,0.7163092534567012,2,False,False,False,True,False,False,False,True,False
1556,-0.5271209309462634,False,False,28900.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
1557,-0.17905461858124702,False,True,36500.0,0.37145756158168897,1,False,True,False,False,False,False,False,True,False
1558,1.524832686985872,True,True,10000.0,-0.9890122633009458,2,False,False,False,True,False,False,False,True,False
1560,-0.4033997804809177,True,True,17000.0,-0.09947430087768461,2,False,False,False,True,False,False,False,True,False
1561,-0.9200562756912141,False,True,74500.0,1.1127391969344067,1,True,False,False,False,False,False,False,True,False
1562,-0.7394631533822724,False,True,55600.0,1.3220422469163504,2,False,False,False,True,False,False,False,True,False
1563,1.30711375349674,False,True,6999.0,-1.1895943528669752,1,False,False,False,True,False,False,False,False,True
1565,0.5299518213464042,True,True,42000.0,0.13599163035200218,2,False,False,False,True,False,False,False,False,True
1566,-1.1322470414778394,False,False,39998.0,1.928273580971195,1,False,False,False,True,False,False,False,True,False
1567,1.9224063916181997,True,True,10999.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
1568,-0.9601165594532144,False,False,46999.0,1.5495347286229162,2,False,False,False,True,False,False,False,True,False
1569,-1.257709943411098,False,True,299000.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
1570,1.6005610116777438,True,True,7999.0,-1.0675009070441748,1,False,False,False,True,False,False,False,True,False
1571,-0.4062395926568629,False,True,54999.0,0.15343355118383084,2,False,False,False,True,False,False,False,True,False
1572,-1.1256586772296464,False,True,85000.0,0.15343355118383084,2,False,False,False,False,True,False,False,True,False
1574,0.3211498980897402,False,True,36800.0,0.37145756158168897,1,False,True,False,False,False,False,False,True,False
1575,-1.1869986202300626,False,True,229000.0,0.26182263063876615,2,False,False,False,True,False,False,False,True,False
1576,-0.431021686912278,True,False,56900.0,1.928273580971195,1,False,False,False,True,False,False,False,True,False
1577,-1.055609976889665,False,True,33000.0,-1.1895943528669752,0,False,False,False,True,False,False,False,True,False
1578,-1.2241054993290799,False,True,91000.0,1.8191369906234671,1,False,False,False,True,False,False,False,False,True
1579,-0.17905461858124702,False,True,8000.0,-1.739014859069578,2,False,False,False,True,False,False,False,True,False
1580,1.420706240534548,False,True,6999.0,-2.1052951965379796,1,False,False,False,False,True,False,False,True,False
1581,2.3559510504791668,True,True,9750.0,0.746458859466005,2,False,False,False,True,False,False,False,True,False
1582,-0.07685924440956582,True,True,19500.0,-0.5704061633370582,2,False,False,False,True,False,False,False,True,False
1583,1.8040808842871496,True,True,7200.0,0.022619144945115948,1,False,False,False,True,False,False,False,True,False
1584,-0.5504452549513601,False,True,36949.0,1.6796016239688378,2,False,False,False,True,False,False,False,True,False
1586,-0.5899943725216902,False,False,77535.0,2.3070124333194744,1,True,False,False,False,False,False,False,True,False
1587,0.4422584213532164,True,True,8300.0,-0.9279655403895456,2,False,False,False,True,False,False,False,True,False
1588,-0.6712887290784147,False,True,22999.0,-0.3959869550187717,2,False,False,False,True,False,False,False,True,False
1589,0.5148061564080297,False,True,37000.0,-0.3698240737710287,1,False,False,False,True,False,False,False,True,False
1590,-0.3324234081634607,False,True,72999.0,1.9063465947826104,2,False,False,False,True,False,False,False,True,False
1591,-0.235850862100151,True,True,35000.0,-1.0064541841327745,1,False,False,False,True,False,False,False,True,False
1592,-0.828425002814049,False,True,42800.0,0.9383199886161202,2,False,False,False,True,False,False,False,True,False
1593,-0.4062395926568629,False,True,59500.0,1.7493693072961525,2,False,False,True,False,False,False,False,True,False
1595,-0.06546213154343909,False,True,21000.0,-0.06459045921402731,0,False,False,False,True,False,False,False,False,True
1596,-0.857410019089863,False,True,57352.0,-0.11691622170951327,1,False,False,False,True,False,False,False,True,False
1598,-0.3892575158447106,False,True,69000.0,2.089486763516811,2,False,False,True,False,False,False,False,True,False
1599,-1.2133331451416611,False,True,139500.0,0.6766911761386903,2,False,False,False,False,True,False,False,True,False
1600,1.278715631737288,False,True,9999.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
1601,1.0893948200076082,False,True,15000.0,-0.6750576883280301,2,False,False,False,True,False,False,False,True,False
1602,1.25978355056432,False,True,32999.0,0.8947151865365486,2,False,False,False,True,False,False,False,True,False
1603,1.4349053014142739,False,True,12999.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
1604,0.29377410871362847,False,True,31000.0,-0.14307910295725623,2,False,False,False,True,False,False,False,True,False
1605,0.4589565169477742,False,True,13999.0,-1.1895943528669752,2,False,False,False,True,False,False,False,False,True
1606,0.09343482574128123,False,True,35000.0,0.06622394702468758,1,False,False,False,True,False,False,False,True,False
1607,0.06706243666733683,False,True,21500.0,-0.45703367793017197,2,False,False,False,True,False,False,False,True,False
1608,1.769056534117159,False,True,15000.0,-0.41342887585060034,2,False,False,False,True,False,False,False,True,False
1609,-0.5158942068106934,True,True,38000.0,1.4615776135709797,1,False,False,False,True,False,False,False,True,False
1610,0.18633454805703514,False,True,30000.0,-0.09947430087768461,2,False,False,False,True,False,False,False,True,False
1611,-0.9609495710248249,False,True,26500.0,-1.6256423736626917,1,False,False,False,True,False,False,False,True,False
1612,0.8432777647590244,False,True,9999.0,-1.477386046592148,1,False,False,False,True,False,False,False,True,False
1613,-0.231117841806909,False,True,49999.0,0.9383199886161202,2,False,False,False,True,False,False,False,False,True
1614,0.029198274321400847,False,True,31450.0,0.720295978218262,2,False,False,False,True,False,False,False,True,False
1616,-0.5090407934260791,True,True,30490.0,1.0255295927752635,1,False,False,False,True,False,False,False,False,True
1617,-0.3967735520703789,False,True,35200.0,-0.9977332237168601,1,False,False,False,True,False,False,False,True,False
1618,-0.7678423430605514,False,True,35000.0,-0.6750576883280301,1,False,False,False,True,False,False,False,False,True
